Product_id,Sales_USD,quantity,Price_USD,COGS_USD,Date_Time,Account_id
2156,15283.17,610.15,25.04821765,11783.32407,5/8/2023,1243-861-2236-305
2507,11471.06,551.17,20.8121995,4554.01082,2/13/2023,2510--4
2504,17586.12,165.47,106.279809,13787.51808,4/4/2022,2470-9202-353
2070,12975.52,335.3,38.69824038,9835.44416,9/21/2022,2541--7934
2765,5128.52,197.71,25.93960852,4451.55536,7/14/2023,1579-32253-43247
2150,7179.4,48.92,146.7579722,4192.7696,10/15/2022,1466-8111-9601
2811,9366.42,162.18,57.75323714,6593.95968,11/1/2022,2321-2419-92552
2214,16259.47,964.6,16.85617873,7381.79938,6/6/2022,1836-43-356-65157
2953,6515.48,789.26,8.255175734,4814.93972,4/28/2023,1266--309
2150,8726.63,532.85,16.37727315,5785.75569,4/19/2023,1022--4437
2913,8217.14,853.52,9.627354954,5735.56372,11/9/2023,1009--69
2398,15900.58,687.58,23.12542541,5294.89314,2/25/2022,1447-80000-000-1746
2591,9072.58,633.67,14.31751543,7711.693,4/6/2024,1378-963-4603-13122
2725,9337.58,348.33,26.80670628,8058.33154,3/2/2023,1702-53726-29
2331,15047.98,433.31,34.72797766,8803.0683,8/20/2022,2126--35868
2608,16567.06,584.54,28.34204674,14761.25046,5/26/2022,2350-64280-000-4297
2295,18832.75,489.36,38.48444908,16327.99425,2/21/2022,1845-94129 CEDEX-243
2424,8846.89,911.31,9.70788206,5653.16271,4/13/2022,1855-44-295-2917
2421,5198.92,829.15,6.270180305,2781.4222,12/24/2023,1853-2950-137-70
2502,13614.16,168.22,80.93068601,11803.47672,2/28/2022,1102-05-203-658
2790,10058.23,175.11,57.43949517,4827.9504,9/8/2022,2398-76420-000-1154
2247,9101.1,339.11,26.8381941,3358.3059,2/9/2024,1274--6170
2944,6982.31,770.54,9.061580191,5369.39639,12/8/2023,2234-2520-053-92
2920,11979.07,537.37,22.29203342,7235.35828,5/16/2023,1280--6640
2800,6295.63,421.82,14.92492058,2209.76613,1/26/2023,1209--4
2477,9352.71,919.37,10.17295539,3535.32438,12/31/2022,1643-2303-22
2950,14769.69,801.09,18.4369921,5228.47026,5/28/2023,2188-65765-000-176
2330,10248.24,859.81,11.91919145,9079.94064,5/13/2023,1298-38051 CEDEX 9-39
2081,10008.13,887.45,11.27740154,7185.83734,4/25/2023,1787-6004-506
2093,13291.62,995.76,13.34821644,7855.34742,5/11/2023,2247-412 86-52
2074,5657.3,532.15,10.63102509,3875.2505,7/31/2022,2503-21209 CEDEX-1
2026,18368.28,671.75,27.34392259,9349.45452,1/17/2022,1446--79215
2853,12144.47,31.58,384.5620646,4262.70897,10/28/2022,2213--197
2877,13871.41,239.72,57.86505089,7088.29051,3/1/2024,2352-2920-347
2125,13382.99,390.22,34.29601251,6463.98417,1/13/2022,1576--1731
2498,14552.1,402.12,36.18845121,5951.8089,1/12/2023,1702-53726-29
2027,5766.01,647.94,8.898987561,4814.61835,10/29/2022,2472--631
2094,6012.79,772.42,7.784353072,2182.64277,1/8/2022,2522--59150
2906,14502.08,419.35,34.5822821,5104.73216,7/14/2023,2496-348 15-8
2081,5034.01,100.51,50.08466819,2411.29079,9/6/2023,2069-96835-43574
2644,13215.03,494.88,26.70350388,7664.7174,7/2/2023,2498--3
2934,8134.52,896.16,9.077084449,3937.10768,2/16/2024,1340-15150-000-2
2253,18392.15,120.34,152.8348845,10869.76065,5/16/2022,1836-43-356-65157
2919,6094.76,502.52,12.1283929,4997.7032,4/10/2023,1445-P0T-8
2188,10430.9,197.37,52.84947054,4318.3926,7/11/2023,1793-6140-77
2550,17761.57,524.76,33.84703483,11456.21265,1/1/2023,1278-13509-765
2014,14100.65,485.18,29.06271899,8248.88025,10/9/2023,1512--2241
2718,14858.62,258.88,57.39578183,11916.61324,3/25/2024,2559-93214 CEDEX-6
2829,16364.82,834.56,19.60891967,14351.94714,6/23/2023,2327-442009-1312
2704,16915.13,122.79,137.7565763,9489.38793,1/12/2022,1768--650
2630,10812.03,53.44,202.3209207,7914.40596,1/30/2023,1635--753
2620,19748.15,230.26,85.76457049,7326.56365,3/29/2023,1870--4172
2490,9518.04,260.19,36.5811138,7776.23868,2/3/2024,1821-28205-5546
2735,13364.35,50.51,264.5882004,6976.1907,2/22/2023,2609--6778
2672,18957.38,854.83,22.17678369,16473.96322,8/9/2023,1677--19757
2466,5872.52,640.38,9.170367594,1802.86364,9/17/2023,2526-1697-940
2773,9561.14,315.68,30.28744298,5860.97882,2/16/2022,1651-5100-005-23
2265,5508.99,982.36,5.607913596,3503.71764,9/28/2022,2041-62-620-5195
2021,14331.79,699.66,20.48393505,5173.77619,11/3/2022,1085-41190-9
2333,5951.87,515.59,11.54380419,3362.80655,3/24/2024,1219--665
2130,14987.96,752.78,19.91014639,6160.05156,6/4/2023,2423--1
2220,8362.58,935.39,8.940206759,3135.9675,10/4/2022,2251-E5L-4626
2041,7770.36,308.27,25.20634509,5143.97832,9/3/2023,1462-6326-725
2127,11252.51,208.91,53.86295534,5356.19476,7/28/2022,2550-9987-7
2433,8762.76,870.98,10.06080507,6247.84788,3/7/2023,1127-6304-49
2698,5033.54,560.9,8.974041719,3105.69418,6/19/2022,2277--2685
2157,6273.26,84.13,74.56626649,4058.79922,3/17/2023,1876--3
2885,19443.87,662.69,29.34082301,6494.25258,8/14/2022,1242-8601-467
2027,12034.06,426.94,28.18677097,10277.08724,4/5/2022,1394--9
2006,9291.59,230.03,40.39294875,5156.83245,8/27/2023,1870--4172
2503,10476.72,81.64,128.3282705,7239.41352,3/31/2024,1001--9563
2078,6772.58,706.77,9.582438417,5492.56238,8/1/2023,1053--65313
2346,9586.85,438.41,21.86731598,4764.66445,2/12/2022,1520--195
2038,5603.17,432.77,12.9472237,3048.12448,4/13/2024,1959--3
2571,7173.26,355.18,20.19612591,4210.70362,1/10/2022,1197-82007-8528
2512,5442.87,356.56,15.2649484,1670.96109,4/23/2023,2383--4012
2882,17075.19,860.37,19.84633355,14787.11454,11/2/2022,1198-45922 CEDEX 9-3932
2480,7170.33,46,155.8767391,5485.30245,2/29/2024,1112-20566-336
2880,10512.38,323.38,32.50782361,6717.41082,2/24/2023,1021-52420-728
2755,7078.84,192.58,36.75791879,3121.76844,11/6/2023,1496-94000-000-7003
2135,14172.83,809.87,17.50012965,8276.93272,11/23/2022,2367--927
2368,14315.65,32.75,437.119084,9548.53855,3/11/2022,1138-78600-000-41455
2420,5684.88,431.66,13.16980957,3968.04624,3/2/2024,1074-40130-78947
2514,6989.6,83.25,83.95915916,2956.6008,9/20/2023,1041-871-0921-9
2314,9633.56,314.29,30.65181838,7494.90968,1/20/2023,1537-60901-7
2787,5670.26,150.88,37.58125663,5029.52062,1/23/2024,1685-52038-4
2600,8593.63,957.73,8.972915122,3480.42015,7/1/2022,1791--9
2454,10748.42,640.16,16.7902087,4987.26688,7/21/2023,2237--94165
2860,11409.4,218.28,52.26956203,4848.995,12/11/2022,1133--9
2480,19897.22,946.17,21.02922308,14684.14836,5/28/2023,1676--6
2003,15043.9,860.12,17.49046645,6844.9745,4/10/2023,2097--69
2718,18338.09,309.98,59.15894574,13680.21514,4/26/2023,2568-5370-6157
2511,18278,968.84,18.8658602,6324.188,4/11/2023,1127-6304-49
2239,6691.27,156.81,42.67119444,3586.52072,6/23/2022,1065-43261-88
2455,5032.38,297.7,16.90419886,3472.3422,6/16/2023,1492--48
2890,9735.2,188.53,51.63740519,7642.132,9/1/2022,1937-61700-000-92
2445,14117.85,169.62,83.23222497,9049.54185,6/2/2022,1807--59
2060,6879.08,785.25,8.760369309,4925.42128,4/14/2023,1723-V6Z-7
2478,5971.87,275.34,21.68907533,3087.45679,12/9/2023,1744-4575-069-40857
2610,16229.94,286.19,56.71036724,10760.45022,12/5/2023,1241--828
2135,15683.02,869.12,18.04471189,12593.46506,3/30/2023,2355--1
2785,7370.56,944.83,7.800937735,5564.7728,6/14/2023,1471-5306-171
2946,7603.77,876.73,8.672875344,6752.14776,12/7/2022,1207-52181-36
2555,17702.35,692.29,25.57071458,10249.66065,1/12/2023,2382-822-0034-104
2313,17527.03,587.37,29.83984541,12970.0022,4/2/2022,2193--1413
2863,12179.82,595.31,20.45962608,7782.90498,9/19/2023,1558--6785
2233,16187.27,451.26,35.87127155,8741.1258,3/12/2024,1760-771 31-618
2086,10557.06,285.66,36.95673178,8836.25922,3/15/2023,1387--972
2028,13752.91,415.13,33.12916436,8911.88568,10/30/2023,2245-654-712
2841,5324.73,521.02,10.21981882,3253.41003,5/18/2022,1645--3
2095,17990.01,117.26,153.4198363,5882.73327,2/25/2024,1490-63180-5
2099,19824.3,390.3,50.79246733,9257.9481,6/8/2023,2559-93214 CEDEX-6
2834,8161.43,266.97,30.57058846,3501.25347,1/9/2022,2033-594 93-41146
2699,11783.97,840.69,14.01702173,7529.95683,1/31/2024,2548-G5N-0
2942,6990.3,634.57,11.01580598,2132.0415,10/30/2023,1611--7
2332,7613.12,95.59,79.64347735,5085.56416,7/9/2022,1605-96799-4791
26761,11003.45,977.47,11.25707183,3796.19025,6/20/2023,2195--27
2376,18740.62,85.8,218.4221445,5622.186,3/12/2024,2038--9631
2951,5430.69,134.89,40.26013789,2329.76601,4/14/2023,2010-789-1301-621
2245,11955.2,418.16,28.59001339,10604.2624,12/26/2022,1042-1028-46
2116,7019.65,725.51,9.67546967,6282.58675,5/6/2022,2070-3720-085-74
2685,17510.09,593.78,29.48918791,15724.06082,7/29/2023,1351-J0A-76
2359,12532.63,187.23,66.93708273,9299.21146,7/30/2022,1192-687527-19
2446,19454.25,679.84,28.61592434,14318.328,8/28/2023,2381-4507-4111
2981,12158.95,694.31,17.51227838,5690.3886,3/17/2023,1216-92835-347
2079,19005.3,211.2,89.98721591,10642.968,12/11/2022,1864--3
2741,12137.52,690.15,17.58678548,9892.0788,6/10/2022,2381-4507-4111
2132,15774.41,504.43,31.27175227,7398.19829,12/22/2022,2232--675
2781,9786.25,664.2,14.73389039,6674.2225,3/6/2024,2031-95180-000-310
2112,18534.7,440.43,42.08319143,8377.6844,11/28/2023,2214-8510-59409
2015,18988.2,132.96,142.8113718,11506.8492,11/26/2022,2207--38
2457,5049.87,224.42,22.50187149,3050.12148,11/20/2022,2526-1697-940
2642,10560.1,287.58,36.72056471,8405.8396,7/28/2022,1834-6404-1
2189,7814.08,429.58,18.19004609,5579.25312,3/24/2023,2417--3016
2657,9727.7,29.34,331.5507839,5428.0566,5/19/2022,2247-412 86-52
2434,19477.58,865.4,22.50702565,7829.98716,11/15/2022,1041-871-0921-9
2473,14021.05,95.31,147.109957,6519.78825,3/18/2023,1621-204047-2082
2256,6039.85,756.32,7.985839327,3140.722,7/11/2022,2044-3119-672
2707,15823.46,913.07,17.3299528,13434.11754,3/22/2023,1558--6785
2066,6097.07,616.81,9.884842982,1963.25654,7/7/2022,1213--612
2628,11791.75,64.31,183.3579537,5270.91225,11/10/2022,1659-2755-163-221
2957,9288.43,247.19,37.57607508,7114.93738,3/21/2022,1541--575
2691,18806.65,533.4,35.25806149,14405.8939,8/8/2022,2144--0
2172,15395.3,624.69,24.64470377,8236.4855,4/13/2023,1807--59
2581,17022.84,866.28,19.65050561,14333.23128,4/10/2023,1155-5904-7529
2778,8356.63,426.14,19.61005773,6208.97609,4/12/2023,2122--11663
2289,17266.99,51.29,336.6541236,6924.06299,7/30/2023,2032-22156-9556
2911,15279.72,128.28,119.1122544,8144.09076,10/11/2022,2334-861-3923-14
2670,5160.08,58.64,87.99590723,2378.79688,2/24/2024,1208--3
2036,16176.89,729.97,22.16103402,12698.85865,5/28/2022,1866-810009-18
2953,15068.71,99.94,150.7775665,4716.50623,12/13/2022,2117-8700-156-9
2180,12605.41,16.87,747.2086544,8508.65175,11/3/2022,2224--74395
2322,18497.69,533.08,34.69965108,5715.78621,7/5/2023,2469-3224-64226
2072,5157.5,569.34,9.058734675,2073.315,4/27/2022,1829--309
2149,16721.87,805.71,20.75420437,13879.1521,7/3/2022,1677--19757
2865,10081.97,704.34,14.31406707,7450.57583,2/21/2024,1688--10277
2518,14153.15,924.31,15.31212472,6453.8364,5/1/2022,1936--80
2608,15031.42,500.54,30.03040716,11544.13056,2/26/2024,1376-4515-462
2836,6446.26,224.61,28.69979075,3371.39398,5/14/2022,2128--1
2009,19043.94,127.22,149.6929728,11921.50644,6/7/2023,2063-30170-623
2730,8333.6,931.78,8.943742085,3933.4592,12/28/2022,1055-1103-2060
2629,9774.85,222.24,43.98330634,3460.2969,6/17/2023,1324-1605-41
2636,13386.98,877.17,15.26155705,5073.66542,10/30/2023,2327-442009-1312
2263,9383.32,507.59,18.48602218,8229.17164,8/19/2023,2472--631
2424,5765.29,690.86,8.345091625,2254.22839,12/10/2023,2256--6
2751,11411.79,472.25,24.16472208,9905.43372,2/22/2022,2071--601
2336,5394.02,826.47,6.526576887,4293.63992,8/1/2023,1823-39-215-230
2199,12615.93,290.85,43.37607014,5790.71187,4/23/2022,1799-83420-000-6331
2231,13674.09,265.09,51.58282093,4703.88696,9/25/2023,2129-S3N-63
2822,16112.84,293.68,54.86529556,8088.64568,10/3/2022,1706--50
2545,6228.75,603.07,10.328403,4129.66125,4/13/2023,1726-2821-20
2748,14225.12,169.31,84.01819148,5889.19968,1/11/2024,2417--3016
2053,11949.77,993.06,12.03328097,3979.27341,10/12/2022,1450--1
2229,11358.94,645.41,17.59957236,9870.91886,7/13/2023,1978--8787
2846,16870.58,511,33.01483366,5145.5269,9/6/2023,1005-98-285-90169
2536,14527.67,404.3,35.93289636,11418.74862,1/5/2022,2331--76
2223,7091.32,665.26,10.65947148,4807.91496,7/3/2023,1936--80
2475,14854.2,304.83,48.72945576,9075.9162,3/7/2023,1347-3500-15
2484,17606.07,431,40.84935035,7024.82193,12/21/2022,2618--14098
2687,13993.99,245.14,57.08570613,5219.75827,2/2/2022,1679--68976
2768,15225,326.43,46.64093374,10063.725,6/8/2023,1705-39470-000-7
2720,5221.2,312.56,16.70463271,2406.9732,8/17/2023,1856--35
2006,18615.55,900.21,20.67911932,15767.37085,3/29/2023,1059-6454-4
2779,19480.15,987.14,19.73392832,16538.64735,2/29/2024,1670--6858
2756,12947.77,18.49,700.2579773,5179.108,12/14/2022,2164--29
2811,16493.81,994.38,16.5870291,7884.04118,2/1/2022,1469-73179-4
2295,19636.64,795.02,24.69955473,14197.29072,2/13/2024,1339--81497
2356,14312.59,93.81,152.5699819,7700.17342,1/4/2023,1215--83
2243,15182.53,376.48,40.32758712,7697.54271,4/4/2023,1340-L2T-53
2659,7909.32,894.32,8.843948475,4128.66504,8/7/2022,1405-32-708-7313
2039,19889.48,626.54,31.74494845,14380.09404,1/18/2023,1229-8404-32
2029,12218.05,797.71,15.31640571,8161.6574,2/27/2024,2036--8
2549,9906.42,427.89,23.15179135,5844.7878,4/25/2023,1161--383
2082,16073.44,736.16,21.83416649,13357.02864,1/24/2023,2563--45
2029,19222.61,547.45,35.11299662,8400.28057,1/4/2024,1605-96799-4791
2883,12991.84,228.63,56.82473866,6093.17296,9/26/2023,1930-94174 CEDEX-3
2645,14319.25,234.48,61.06810815,8505.6345,3/14/2024,1076-61015 CEDEX-8
2600,13689.35,24.08,568.4946013,11088.3735,1/23/2022,1789-95860-000-4
2611,8878.22,768.86,11.54725178,5966.16384,10/19/2022,1417--92
2557,14858.93,336.12,44.20721766,7949.52755,7/4/2022,1378-963-4603-13122
2183,16155.54,737.5,21.90581695,6009.86088,6/10/2022,2540--33175
2487,15239.89,597.03,25.52617121,8336.21983,8/26/2023,1856--35
2067,10864.58,943.04,11.52080506,5638.71702,4/7/2023,1168-137 24-56
2941,18638.45,791.88,23.53696267,7008.0572,11/5/2023,2188-65765-000-176
2754,5756.87,940.7,6.11977251,2273.96365,3/20/2024,2334-861-3923-14
2117,10512.12,750.6,14.00495604,9029.91108,3/7/2022,2387--91
2472,9933.63,332.54,29.87198533,5493.29739,1/16/2023,1611--7
2728,15355.08,354.4,43.32697517,13573.89072,2/19/2023,1850-2661-9
2624,10810.62,747.74,14.45772595,6410.69766,11/19/2023,2147--553
2835,5965.94,695.58,8.576928606,4641.50132,5/9/2023,1047-9414-777
2778,8730.31,683.69,12.76939841,6268.36258,7/29/2023,1848-91560-40
2110,6986.98,274.81,25.4247662,2291.72944,4/16/2022,1280-11730-000-42
2807,18105.2,485.31,37.30646391,12872.7972,4/25/2023,1498-76110-450
2793,15145.47,804.98,18.81471589,7815.06252,4/27/2023,1767--94
2656,8473.53,585.31,14.4769951,2660.68842,8/17/2022,1292--9
2940,7117.41,193.55,36.77297856,5530.22757,9/11/2022,2344--7
2128,9298.29,48.53,191.5988049,4946.69028,7/10/2023,1934--98351
2777,10068.53,850.21,11.84240364,8910.64905,8/31/2022,2260-91265 CEDEX-8266
2840,16111.54,647.61,24.8784608,8523.00466,6/29/2023,1698-89140-000-29341
2316,5535.73,915.97,6.043571296,4932.33543,2/18/2023,1351-J0A-76
2440,11341.36,400.3,28.33215089,6521.282,1/28/2024,1731--821
2025,8983.52,799.3,11.23923433,7914.48112,5/9/2022,2618--14098
2221,19266.24,743.34,25.91847607,9960.64608,5/18/2023,1512--2241
2134,5118.39,264.48,19.35265426,1878.44913,10/17/2022,2207--38
29501,8707.51,761.78,11.43047862,5694.71154,6/18/2022,1582-13600-000-13
2571,5118.56,240.74,21.26177619,2769.14096,3/17/2023,2383--4012
2696,15810.88,961.31,16.44722306,6672.19136,9/6/2023,1535-92640-60777
2202,13301.36,705.83,18.844991,4828.39368,3/22/2023,1066-T6L-93
2592,8715.54,476.15,18.30418986,7268.76036,6/11/2023,2041-62-620-5195
2922,15606.31,391.74,39.83843876,5852.36625,12/16/2023,1289-4805-458-0
2223,11811.78,725.76,16.2750496,6968.9502,7/18/2023,1611--7
2107,17359.05,758.55,22.88451651,14755.1925,3/8/2022,1224-154648-87585
2420,18536.78,753.63,24.59665884,13921.12178,9/28/2022,1717-94704 CEDEX-3
2111,10801.21,535.33,20.17673211,9472.66117,4/9/2023,2017-512 42-468
2560,17413.45,62.83,277.1518383,11388.3963,11/29/2022,1616--8847
2512,9650.68,286.32,33.70592344,8260.98208,1/8/2023,1555-90190-648
2014,6404.35,357.98,17.89024527,3592.84035,1/2/2022,2587-330 02-2006
2978,5684.75,791.28,7.184245779,2677.51725,2/22/2023,1839-67137 CEDEX-2079
2757,11750.23,590.21,19.90855797,5064.34913,2/12/2022,1514-9913-25
2386,5436.14,941.53,5.773729993,3865.09554,8/1/2023,2189-4404-544
2207,12732.07,517.07,24.62349392,10796.79536,12/19/2022,1172-63-720-72794
2490,5624.92,434.62,12.94215637,4139.94112,9/15/2022,2130--2
29161,19668.66,630.79,31.18099526,9755.65536,2/22/2024,1462-6326-725
2874,6377.96,86.41,73.81043861,2806.3024,6/1/2022,1267-07900-000-1
2713,9002.66,725.5,12.4089042,4528.33798,11/29/2023,1941-8711-1
2075,5998.4,869.37,6.899708985,4396.8272,9/13/2023,1203--21520
2491,9389.55,343.25,27.35484341,6938.87745,12/18/2022,2354-68-343-6
2484,5701.2,799.69,7.129262589,4293.0036,12/18/2023,2018-64-130-75097
2830,19765.84,944.03,20.93772444,10634.02192,11/20/2022,1561-87078-37437
2723,10196.12,957.95,10.64368704,5108.25612,7/15/2022,1027--88
2345,5588.7,404.96,13.80062228,4800.6933,1/2/2024,1558--6785
2423,15619.54,259.63,60.16076725,12979.83774,5/26/2023,2331--76
2422,8500.39,340.74,24.94685097,7038.32292,11/11/2023,1644-33614 CEDEX-1
2780,15300.91,902.55,16.95297767,12286.63073,1/9/2023,1508--1412
2286,19543.72,711.08,27.4845587,5960.8346,12/2/2023,1383--1782
2430,12263.55,48.72,251.7149015,9357.08865,2/13/2024,1912-2080-381-4
2630,6121.3,14.26,429.2636746,3195.3186,2/3/2023,1513--1316
2927,16369.67,357.02,45.85084869,6744.30404,8/28/2022,1485-08940-000-4644
2778,19427.34,700.01,27.75294639,8975.43108,8/24/2023,1592-48321-538
2946,8675.72,938.5,9.24424081,4641.5102,10/24/2023,2501-45980-000-3
2430,17350.04,576.67,30.08660066,15059.83472,11/11/2022,1466-8111-9601
2368,7536.92,202.61,37.19915108,4363.87668,8/23/2023,2289-47685-220
2869,16674.48,752.48,22.15936636,7786.98216,6/17/2022,1450--1
2352,7986.13,68.68,116.2802854,2827.09002,1/5/2022,1356-4312-6
2277,10410.01,370.55,28.0934017,5579.76536,2/1/2024,2475--62
2123,13950.26,146.01,95.54318197,8663.11146,1/3/2024,1227--4325
2456,13107.68,582.17,22.51521033,11233.28176,11/29/2022,1326-7947-8
2394,16158,672.05,24.04285395,7901.262,9/19/2023,1962-85200-000-9204
2172,13350.73,994.31,13.42713037,11895.50043,12/3/2022,1664-4785-210-79
2581,8559.02,513.15,16.6793725,3620.46546,6/25/2022,1855-44-295-2917
2480,14835.08,923.15,16.07006445,12565.31276,4/22/2023,1721-1257-130
2930,11645.54,434.66,26.79229743,10364.5306,1/9/2023,1383--1782
2755,15012.93,241.48,62.17049031,12520.78362,8/7/2022,1820-20016-7
2408,11224.67,409.05,27.4408263,3749.03978,11/7/2023,1280-11730-000-42
2448,5645.78,586.86,9.620318304,4827.1419,10/18/2023,2025-3807-4
2382,17712.2,585.22,30.26588292,7173.441,3/1/2022,1718--3
2388,12104.1,694.23,17.43528802,6875.1288,9/5/2022,2257-56-500-8525
2275,19292.52,915.58,21.0713646,10900.2738,9/14/2022,2191-169 30-65
2100,8229.62,456.24,18.03791864,7307.90256,11/23/2023,2125-13-210-32
2419,8472.64,771.45,10.98274678,3990.61344,8/4/2023,1906--3846
2199,13119,64.79,202.4849514,7963.233,2/17/2022,2446--3
2907,7169.67,14.03,511.0242338,4853.86659,2/12/2022,2251-E5L-4626
2741,9681.69,833.03,11.6222585,5460.47316,3/24/2024,2017-512 42-468
2624,6002.16,464.34,12.92621786,4075.46664,7/27/2023,1858-13495-000-2
2067,10439.53,575.54,18.13866977,7151.07805,1/19/2024,2143--56612
2237,7400.72,999.55,7.404051823,5772.5616,1/6/2022,1076-61015 CEDEX-8
2961,8764.29,630.08,13.9098051,5845.78143,4/2/2022,2071--601
2371,13230.82,518.45,25.51995371,6416.9477,2/20/2024,1572--92
2415,5787.03,895.48,6.462489391,4392.35577,4/2/2023,1741-82007-7
26091,13270.87,642.55,20.65344331,11213.88515,3/8/2023,1638-851 78-835
2445,11140.84,740.26,15.04990139,6127.462,4/9/2022,1721-1257-130
2832,17503.18,708.5,24.70455893,8576.5582,12/18/2023,1332-480-0132-600
2675,12454.63,920.59,13.52896512,7510.14189,7/15/2022,2498--3
2573,5123.52,88.09,58.16233398,1818.8496,5/26/2022,1986-5098-94
2829,18961.26,143.91,131.7577653,11338.83348,5/29/2022,1069-38110-800
2311,18564.3,230.84,80.42063767,7054.434,9/21/2022,1382--9271
2368,19678.71,976.17,20.15910139,6769.47624,7/20/2023,1832-89-340-79
2938,12863.44,439.19,29.28900931,5364.05448,10/15/2023,2457-5513-5
2452,16508.49,232.58,70.9798349,13289.33445,1/8/2023,2615-261 01-3046
2895,13125.39,946.4,13.86875528,11576.59398,5/9/2023,2087--284
2659,13375.2,375.46,35.62350184,7784.3664,12/31/2023,1671-1717-25
2243,7753.68,749.68,10.34265287,4799.52792,2/3/2024,2275-783 32-2
2212,11766.08,699.57,16.8190174,4506.40864,12/25/2023,2472--631
2469,18745.05,649.28,28.87051811,16345.6836,1/13/2022,1845-94129 CEDEX-243
2846,6689.14,335.3,19.94971667,3772.67496,6/21/2023,1386--6
2369,6012.4,747.53,8.043021685,4635.5604,1/27/2024,1450--1
2254,11328.65,441.33,25.6693404,7805.43985,4/10/2023,1206-05-824-541
2455,14540.05,11.86,1225.973862,12635.30345,6/26/2023,1744-4575-069-40857
2444,10458.71,326.72,32.01123286,9036.32544,6/6/2023,1039-N6C-53132
2120,5759.11,922.87,6.240434731,2649.1906,3/7/2024,1068-2070-510-20663
2978,14498.62,374.23,38.74253801,11555.40014,7/10/2022,1881-4424-6
2044,18702.84,879.45,21.26651885,11689.275,2/16/2022,1197--235
2550,19864.02,513.38,38.69262535,6892.81494,10/28/2022,1286-59425 CEDEX-61
2462,16600.86,69.8,237.8346705,14857.7697,4/4/2022,2320-78151-28
2138,8382.97,870.51,9.629952557,7351.86469,12/1/2023,1006-65712-000-5490
2528,6728.69,784.45,8.577589394,4891.75763,3/19/2024,1791--9
2017,15252.13,491.81,31.0122405,7839.59482,9/2/2023,1122-85072-93
2255,17329.31,922.71,18.78088457,11610.6377,8/2/2023,2489-10004-284
2274,8835.09,515.68,17.13289249,7129.91763,5/31/2023,1729--653
2000,8765.42,913.69,9.593428843,6556.53416,9/2/2022,2448--19
2932,6266.09,344.12,18.20902592,2719.48306,1/18/2022,1782-26003 CEDEX-33134
2961,10106.31,11.51,878.0460469,5113.79286,9/12/2023,2311-10740-61
2436,6557.6,41.9,156.5059666,3495.2008,7/19/2022,1761-2970-267-64
2209,13269.63,755.37,17.56705985,8014.85652,3/20/2023,2443-3109-59
2074,18792.32,876.58,21.43822583,12666.02368,11/12/2023,1882-8650-8
2427,19321.38,440.85,43.82756039,13022.61012,7/16/2023,2214-8510-59409
2788,11500.11,601.38,19.1228674,4634.54433,3/10/2022,1541--575
2651,8551.76,788.17,10.85014654,6807.20096,3/11/2023,1179-372 34-90057
2976,18219.39,479.6,37.98871977,6431.44467,10/29/2022,1207-52181-36
2057,18850.71,115.35,163.4218466,16588.6248,3/30/2022,1512--2241
2545,9757.43,311.59,31.31496518,6605.78011,8/30/2022,1002--7217
2491,8428.63,196.86,42.81535101,4804.3191,5/9/2023,1864--3
2976,14668.54,221.77,66.14303107,8551.75882,6/15/2023,1462-6326-725
2127,7268.92,333.55,21.79259481,6505.6834,7/6/2022,1720--4632
2712,8352.37,974.81,8.568203034,3224.01482,9/1/2022,1612-778-29
2218,17977.38,160.29,112.1553434,6471.8568,2/10/2022,2455--63
2374,19407.64,303.54,63.93766884,8519.95396,6/11/2022,1112-20566-336
2700,15878.45,577.99,27.47184207,4811.17035,8/12/2022,1996--974
2858,14708.57,75,196.1142667,6780.65077,11/3/2023,2609--6778
2840,9276.43,92,100.8307609,6001.85021,7/17/2022,2266-14150-638
2435,17841.16,92.71,192.4405134,6726.11732,7/26/2023,1913-6594-939
2694,11358.22,699.57,16.23600212,4384.27292,1/27/2023,2044-3119-672
2024,12748.1,813.36,15.67337956,6629.012,3/22/2022,2382-822-0034-104
2079,13899.77,707.85,19.6366038,9034.8505,12/12/2023,2053-105 22-6
2794,14470.03,611.73,23.65427558,7813.8162,3/10/2023,1172-63-720-72794
2937,8044.59,566.34,14.20452378,2477.73372,11/11/2023,1855-44-295-2917
2466,12703.83,823.95,15.41820499,4395.52518,1/29/2024,1340-15150-000-2
2933,11048.81,383.69,28.79618963,6673.48124,10/10/2023,1000-96500-000-4303
2902,10908.86,449.96,24.24406614,7734.38174,4/12/2022,2030-54927-6540
2254,19882.07,853.18,23.30348813,13221.57655,9/7/2022,1962-85200-000-9204
2143,8402.7,904.2,9.292966158,5008.0092,6/1/2023,2564-L4R-7
2235,11142.04,978.5,11.38685743,5793.8608,11/16/2023,2008-585 92-16
2978,13750.75,248.09,55.42645814,6009.07775,11/7/2022,1505-984-0075-8660
2059,10168.88,381.64,26.64521539,5633.55952,6/16/2022,1269--9
2930,8545.88,333.34,25.63712726,6631.60288,2/1/2023,1042-95021 CEDEX-76943
2789,17699.37,111.84,158.2561695,13363.02435,2/21/2023,1474-88820-000-24703
2655,10197.34,623.31,16.35998139,8178.26668,9/24/2022,1413--622
2570,15389.71,938.74,16.39400686,10695.84845,5/10/2022,1242-8601-467
2230,16336.85,613.67,26.62155556,13053.14315,8/31/2023,1588-4625-619-6
2979,6860.34,316.38,21.68386118,4068.18162,11/27/2023,1426--347
